Apps package name,Review,Polarity
706,Norton Genie,keep cyber trouble,-0.2
707,Norton Genie,"ihave cheap trac phone ok get apo also im gon na trading phone galaxy zflip five ill app contact ill let google know maybe afford get pd one yr two thousand , nine hundred ninety-nine right",0.037142857142857144
708,Norton Genie,good check check_mark,0.7
709,Norton Genie,amazing straightforward application give result,0.48750000000000004
710,Norton Genie,good app,0.7
711,Norton Genie,cool app everyone,0.35
712,Norton Genie,ai helper helping ai teaching ai fun time say might side effect blah blah blah feed scam link improve genie forty-five recommend,0.3
713,Norton Genie,one g rb4,0.0
714,Norton Genie,everything expect impressed,1.0
715,Norton Genie,everything go feel like correct way feel also,0.0
716,Norton Genie,amazing advancement technology easy use,0.5166666666666667
717,Norton Genie,genie scam idiotupsidedown_face forwarded message date wed twenty-four apr two thousand twenty-four eight hundred seventeen pm subject registration renewal document twenty-four apr two thousand twenty-four dear vehicle owner please find attached copy registration renewal document following completion registration renewal online thank using access canberra online service regard access canberr,-0.08333333333333333
718,Norton Genie,acd lock phone,0.0
719,Norton Genie,business,0.0
720,Norton Genie,genie saved thousand,0.0
721,Norton Genie,keep great work help crypto enthusiast abstain scammer,0.8
722,Norton Genie,excellent app delete old scan,0.55
723,Norton Genie,work great,0.8
724,Norton Genie,doesnt always know legitimacy youre showing rule thumb doesnt know leave alone never click link app text webpage respond text email there chance whatsoever even one chance legit moment moment let someone device take whatever info use personal gain deal consequence action download app parent,0.05
725,Norton Genie,totally pointless never ever find threat email obviously spam phishing email,-0.125
726,Norton Genie,follower tiktok,0.0
727,Norton Genie,wow great app,0.45
728,Norton Genie,absolutely must app well worth downloading,0.25
729,Norton Genie,four star cuz downloaded app tested two email one wasnt sure one knew obvious scam norton genie well aced keep getting right give five star far great tool thanks norton,0.3142857142857143
730,Norton Genie,good,0.7
731,Norton Genie,like,0.0
732,Norton Genie,great app,0.8
733,Norton Genie,reshurai,0.0
734,Norton Genie,experience rate,0.0
735,Norton Genie,unbelievable ability dialogue interphase impressively deep language capability clearly articulating voluminous cyber security advice extract suspicious text email u received one time another code program set standard,-0.037500000000000006
736,Norton Genie,far helpful information app,0.1
737,Norton Genie,help allot,0.0
738,Norton Genie,love app know scam real love,0.625
739,Norton Genie,starting feel comfortable email scam,0.2
740,Norton Genie,far working real good,0.55
741,Norton Genie,saw jesus,0.0
742,Norton Genie,really supportive sense add security personal information,0.25
743,Norton Genie,app life saver find scam quick,0.3333333333333333
744,Norton Genie,like easy understanding comply worry unsafely web hacker,0.43333333333333335
745,Norton Genie,awesome app helpful highly recommend app,0.58
746,Norton Genie,rated hundred_points 5stars love app highly recommend family friend love,0.3866666666666667
747,Norton Genie,good,0.7
748,Norton Genie,great application checking email text message etc think website dodgy write boom get answer wow upto love opportunity thanks guy keep good work respect folded_handsfolded_handsfolded_hands,0.45999999999999996
749,Norton Genie,dont understand app open tell many thing theyve scanned recently scanned thing thats cant anything else dont get,0.16666666666666666
750,Norton Genie,ಬಜಜವಕಕ,0.0
751,Norton Genie,he learning quickly kind deep end kicking treading water,0.3
752,Norton Genie,quick easy,0.3833333333333333
753,Norton Genie,downloaded app day knowing expect didnt pay anything suggested copied pasted couple text company wasnt sure scanned one definitely scam two job recruiter norton unable verify validity job offer far think great app helped make costly mistake day thank norton,0.18
754,Norton Genie,really great app keep great worksmiling_face_with_smiling_eyessmiling_face_with_smiling_eyessmiling_face_with_smiling_eyessmiling_face_with_smiling_eyessmiling_face_with_hearteyessmiling_face_with_hearteyes,0.8
755,Norton Genie,good,0.7
756,Norton Genie,helpful,0.0
757,Norton Genie,dont allow info social site detected fb ig telegram etctried number way help picture scam worked unable utilize text coz couldnt download pic text accept photo side drat good idea,0.07777777777777777
758,Norton Genie,put mind ease big time thank,0.0
759,Norton Genie,helpfuland saved believing text,0.0
760,Norton Genie,awefull,0.0
761,Norton Genie,say great app,0.8
762,Norton Genie,doesnt go far enough scan text reverse picture search well could great,0.3
763,Norton Genie,good app,0.7
764,Norton Genie,balll,0.0
765,Norton Genie,far best ai program ive come across allows give information ive come across find suspicious dont want cause delete refresh phone factory reset longer working try see scam please understand one best program ive ever seen norton help help get scammed,0.7000000000000001
766,Norton Genie,great advice,0.8
767,Norton Genie,piece know app wasabout unindtall sent message going charge bank account three hundred sixty-five change wo ever letting know cost money first place plus didnt work,0.25
768,Norton Genie,inaccurate missed confirmed scam confirmed 100as password stealernot reliable,0.4
769,Norton Genie,rahul gandhi block new new_button,0.13636363636363635
770,Norton Genie,juyy,0.0
771,Norton Genie,new,0.13636363636363635
772,Norton Genie,great,0.8
773,Norton Genie,awesome hundred_points app catching scammer spot record time,0.8
774,Norton Genie,good application truth lie become known wait download application make money lie scheme,0.7
775,Norton Genie,total b,0.0
776,Norton Genie,good,0.7
777,Norton Genie,really blown away,0.2
778,Norton Genie,good,0.7
779,Norton Genie,nice,0.6
780,Norton Genie,useful tool app fr tho b great download great great great game app,0.5166666666666667
781,Norton Genie,awesome way check spam scam,1.0
782,Norton Genie,awesome app,1.0
783,Norton Genie,app doesnt anything claim totally useless,-0.5
784,Norton Genie,im getting hundred political text requesting money party dont look right respond stop end get response app confirms suspension put mind ease,0.14285714285714285
785,Norton Genie,work use correct way,0.0
786,Norton Genie,norton genie helpful able avoid scam,0.5
787,Norton Genie,working app,0.0
788,Norton Genie,perfect peace mind hacker becoming clever dangerous,0.25416666666666665
789,Norton Genie,stress enough everyone using app put simply fantastic,0.2
790,Norton Genie,peace mind,0.0
791,Norton Genie,great job,0.8
792,Norton Genie,bad,-0.6999999999999998
793,Norton Genie,reason im giving four five doesnt open app check inside appyou paste nortonbut great help,0.4
794,Norton Genie,far good,0.39999999999999997
795,Norton Genie,reproofing best one apps ever rest life satisfying get right,0.5952380952380952
796,Norton Genie,far good get little bit better every time use,0.27812499999999996
797,Norton Genie,im paying u installing virus hone think thats colusion fact im consulting legal replacement,0.2
798,Norton Genie,app good,0.7
799,Norton Genie,cool app,0.35
800,Norton Genie,wowthis one epic kind app ive come across honestly awesomeit pure security ai botthumbs,0.3785714285714285
801,Norton Genie,whoop review vanished,0.0
802,Norton Genie,always mmmm,0.0
803,Norton Genie,great,0.8
804,Norton Genie,new helped get scammed phone virus,0.13636363636363635
805,Norton Genie,excellent,1.0
806,Norton Genie,seems like good app worried scammer,0.7
807,Norton Genie,excellent thanks hundred_points,0.6
808,Norton Genie,must scam sandwich ingredient examined bite taken,0.0
809,Norton Genie,amazing o word im putting app,0.6000000000000001
810,Norton Genie,awesome thumbs_upsmiling_face_with_sunglasses,1.0
811,Norton Genie,tell scam mile away love,0.5
812,Norton Genie,received text norton genie helped feel much better,0.5
813,Norton Genie,awesome technology,1.0
814,Norton Genie,apps nice use compatible android phone,0.6
815,Norton Genie,like helpful,0.0
816,Norton Genie,good app android,0.7
817,Norton Genie,helpful app,0.0
818,Norton Genie,awesome app,1.0
819,Norton Genie,thanks u god bless amen,0.2
820,Norton Genie,good,0.7
821,Norton Genie,phone app installed,0.0
822,Norton Genie,havent started using yet let know later,0.0
823,Norton Genie,checked dodgy text submitting norton genie turned scam,0.0
824,Norton Genie,good,0.7
825,Norton Genie,need google lens integrate,0.0
826,Norton Genie,love norton genie highly recommend app give peace mind,0.33
827,Norton Genie,receive much spam scam text every day download norton genie help get rid,0.2
828,Norton Genie,norton genie awesome app download expectation met important information protected amazing job norton genie,0.6666666666666666
829,Norton Genie,bahukya kahana chahte hain,0.0
830,Norton Genie,ultimate,0.0
831,Norton Genie,useless always say server busy,-0.2
832,Norton Genie,cant believe people scam anyone,0.0
833,Norton Genie,nice tool give confidence ease mind,0.6
834,Norton Genie,app helped scan fake delivery sm message phone correct copied pasted message text messaging app one downside app couldnt recognize certain email emailing app email coming yahoo norton genie couldnt recognize scam still work scanning message much email,-0.028571428571428564
835,Norton Genie,norton best,1.0
836,Norton Genie,disturbing privacy policy popup installing basically saying spy uhh im trying avoid scam scammed sound sus,-0.04999999999999999
837,Norton Genie,somewhat gullible ripped couple time app tell might scam turn decision around take suggestion software peace mind good thing,0.7
838,Norton Genie,brilliant app keep fantastic work,0.65
839,Norton Genie,saruf,0.0
840,Norton Genie,essentially almost worthless app unless maybe email artificial intelligence ai work progressmaybe next one hundred year might usefulface_screaming_in_fearpleading_faceexploding_headcold_facerolling_on_the_floor_laughing uninstall itthumbs_down,-0.35
841,Norton Genie,great job,0.8
842,Norton Genie,try load photo text load part leaving url otherwise seems like might useful like id recommend friend family,0.3
843,Norton Genie,fudgeraw,0.0
844,Norton Genie,love,0.5
845,Norton Genie,good great brilliant exnlt,0.7999999999999999
846,Norton Genie,really game changer,-0.4
847,Norton Genie,program little slow doesnt know everything yet save manually research every time get unknown message unknown sender look important,-0.057499999999999996
848,Norton Genie,seems helpful keep clicking click bait,0.0
849,Norton Genie,trash doesnt work,0.0
850,Norton Genie,doesnt scan whole system added feature,0.2
851,Norton Genie,sound good one,0.55
852,Norton Genie,great,0.8
853,Norton Genie,ai going hella smart bcuz ton fishy content far he right,0.19999999999999998
854,Norton Genie,excellent,1.0
855,Norton Genie,love genie ive never felt secure shes ai learning trooper,0.45
856,Norton Genie,best part free super helpful simple useful,0.4066666666666666
857,Norton Genie,app really good may need improvement accessibility screen reader user overall good app,0.4666666666666666
858,Norton Genie,actually really good app detect scam properly helped avoid scam,0.35
859,Norton Genie,im really glad go im unsure message let know every time dont get scammed,0.5
860,Norton Genie,dont get,0.0
861,Norton Genie,great app,0.8
862,Norton Genie,fine wonderful app searchscan scammer scaning welldone usefull beginner learning smart way search scan scammer,0.5436507936507936
863,Norton Genie,entire life interested please contact one hundred seventy,0.125
864,Norton Genie,ok glad app,0.5
865,Norton Genie,im grateful,0.0
866,Norton Genie,cabdi wali adan isaaq,0.0
867,Norton Genie,love,0.5
868,Norton Genie,fresh,0.3
869,Norton Genie,norton genie awesome ever question legitimacy something submit text offer offered genie tell legitimate simple love,0.5
870,Norton Genie,norton genie app awesome definitely continuously learning different scam tactic impressed,0.5
871,Norton Genie,fantastic quick easy way check sm quite sure used lot different sm work perfectly every time explains scam easy understand tip avoid scammed great everyone app phone,0.48750000000000004
872,Norton Genie,perfect app keep,1.0
873,Norton Genie,md soil azam ajay khan,0.0
874,Norton Genie,cant get answer stuff load,0.0
875,Norton Genie,app lying_face,0.0
876,Norton Genie,hate said alex text dad said ok andso yeah loudly_crying_face,-0.15000000000000002
877,Norton Genie,love app,0.5
878,Norton Genie,wow flushed_face like angel,0.1
879,Norton Genie,amazing finally app like neededit work great love incredibly helpful chat aspect well,0.56
880,Norton Genie,u investigate,0.0
881,Norton Genie,sooooo write email text hand onto genie determine one scam lol thats joke,0.8
882,Norton Genie,excellent service quick problem,0.6666666666666666
883,Norton Genie,masud,0.0
884,Norton Genie,wasnt,0.0
885,Norton Genie,useful tool,0.3
886,Norton Genie,sadly since first top mark review app stopped every time hit upload image phase image appear fine odd norton advise please super concept use doesnt analyse image,0.13888888888888892
887,Norton Genie,youre good thumbs_up,0.7
888,Norton Genie,love,0.5
889,Norton Genie,scan link photowith scam link detect,0.0
890,Norton Genie,amazing,0.6000000000000001
891,Norton Genie,helpful,0.0
892,Norton Genie,one helpful thing phone educating scammer attacking phone dont know everyone else mine daily would recommend everyone getting security app,0.0
893,Norton Genie,detect scam,0.0
894,Norton Genie,scammed genie know protect,0.0
895,Norton Genie,help figure scam love,0.5
896,Norton Genie,work texting best good app use phone help one great app side,0.8333333333333334
897,Norton Genie,app appears good sensitive anything love show always high alert vigilant file app anything else thats accepted security guard,0.36499999999999994
898,Norton Genie,im happy somehow relieved sorrow thank,0.8
899,Norton Genie,love fact tool protect allows learn together challenge think thanks much,0.3
900,Norton Genie,good scan good result,0.7
901,Norton Genie,excellent,1.0
902,Norton Genie,mast app,0.0
903,Norton Genie,worst app uploading image stopped working automatically app got closed,-0.55
904,Norton Genie,accurate,0.4000000000000001
905,Norton Genie,good information,0.7
906,Norton Genie,reliable effective userfriendly app thank norton developer keep,0.6
907,Norton Genie,checked couple known scam got tee free amazing im biggest fan norton definitely hidden gem,0.2777777777777778
908,Norton Genie,far app found three invoice scam email way go giving u cool app keep u safe fraud,0.31666666666666665
909,Norton Genie,tell app vary solid reliable,0.0
910,Norton Genie,unsure scam get app clarify scam scam,0.0
911,Norton Genie,give good feedback recommends best solution never click anything,0.85
912,Norton Genie,ariesariesariesariesariesariesariesariesariesariesariesariesariesariesariesariesariesariesariesariesariesariesariesariesariesariesariesariesariesariesariesariesariesariesariesaries,0.0
913,Norton Genie,cool useful tool,0.32499999999999996
914,Norton Genie,great idea get good norton genie help need,0.75
915,Norton Genie,super cool,0.3416666666666667
916,Norton Genie,excellent app help get cellphone cleaned,1.0
917,Norton Genie,program good useful help catch scam sure scam,0.5
918,Norton Genie,accurate effective great,0.6
919,Norton Genie,good,0.7
920,Norton Genie,great app installing parent phone asap old idea scammer,0.45
921,Norton Genie,yeah great information get back information,0.4
922,Norton Genie,bad wanted test scam website free robux ofc scam said scam dont download,-0.1499999999999999
923,Norton Genie,sorry everything fiber optic norton,-0.5
924,Norton Genie,give piece mind help learn spot scam,0.0
925,Norton Genie,thanx dove,0.0
926,Norton Genie,thinker,0.0
927,Norton Genie,one best apps year especially scammed aware someone trying scare thanks guy norton,0.3625
928,Norton Genie,best app ever recommend allheart_suit thank,1.0
929,Norton Genie,two hundred forty-two paid goodman gas industry knew nothing doge though spose knowed hundred_points,0.0
930,Norton Genie,good,0.7
931,Norton Genie,installed app hope might bell cat numerous google scam apps uninstalled example data mining trash partner setup luck moving,0.0
932,Norton Genie,santa_claus,0.0
933,Norton Genie,youre freeking great thumbs_up absolutely fantastic,0.6000000000000001
934,Norton Genie,interesting concept guess well know help soon,0.5
935,Norton Genie,good vpn,0.7
936,Norton Genie,love,0.5
937,Norton Genie,nice,0.6
938,Norton Genie,provided great help warning,0.8
939,Norton Genie,good,0.7
940,Norton Genie,smooth ui efficient outstanding result,0.45
941,Norton Genie,pretty impressive app ive found necessity cell phone,0.625
942,Norton Genie,absolutely great helpful interactive,0.8
943,Norton Genie,good,0.7
944,Norton Genie,best ever thanks,0.6
945,Norton Genie,entonces good safety ring_buoy,0.7
946,Norton Genie,quick easy use v eryhandy really looking e spending time youlets lunch together today dont anything planned ok taylor think anything need say ring come roomeileen see later,0.29333333333333333
947,Norton Genie,black atteack,-0.16666666666666666
948,Norton Genie,super,0.3333333333333333
949,Norton Genie,useful one,0.3
950,Norton Genie,every thing atlas paid card account come come missed one open question,0.0
951,Norton Genie,let go,0.0
952,Norton Genie,far good,0.39999999999999997
953,Norton Genie,great app counter upcoming ai based threat,0.8
954,Norton Genie,good,0.7
955,Norton Genie,starting figure work app think love application thank norton genie,0.25
956,Norton Genie,downloaded app far different check rate,0.05
957,Norton Genie,server busy every time,0.1
958,Norton Genie,keep mind ease,0.0
959,Norton Genie,good app,0.7
960,Norton Genie,good work,0.7
961,Norton Genie,okay really expected doesnt really definitively let know pretty vague wish ever impressed answer question asked understood looking,0.225
962,Norton Genie,way awesome app soo love,0.75
963,Norton Genie,bijola kisku,0.0
964,Norton Genie,im giving three star opened app would like use longer period far seems like may helpful app,0.1
965,Norton Genie,good app,0.7
966,Norton Genie,work great grinning_face_with_big_eyes,0.8
967,Norton Genie,right great grandeosa mente,0.5428571428571429
968,Norton Genie,imajroues,0.0
969,Norton Genie,looking fabulous,0.4
970,Norton Genie,false null,-0.4000000000000001
971,Norton Genie,ko super,0.3333333333333333
972,Norton Genie,best ai scam security check nice appve useful,0.6333333333333334
973,Norton Genie,outstanding,0.5
974,Norton Genie,easy use seems work well good addition,0.5666666666666667
975,Norton Genie,far good,0.39999999999999997
976,Norton Genie,ài thinking_faceface_with_monoclefour_leaf_clover,0.0
977,Norton Genie,lagbhag ten year ho gya,0.0
978,Norton Genie,good,0.7
979,Norton Genie,tool stop scammer ok_buttonthumbs_upsmiling_face_with_halo,0.0
980,Norton Genie,iolove norton genieai scam deter ßamundertaker,0.0
981,Norton Genie,work far gravy,0.1
982,Norton Genie,like far ive week tho,0.1
983,Norton Genie,wish many thing happy birthday dear god bless,0.65
984,Norton Genie,love,0.5
985,Norton Genie,really like idea time took get know reason get thing go process finding best,0.6
986,Norton Genie,far good,0.39999999999999997
987,Norton Genie,might help people cant recognize reasonably obvious scam clue need ability recognise well designed spam particular would lot useful could upload full email message text plus header app could detect email sent address one shown one today purportedly friend trouble really scammer wanting reply cant tell,0.1361111111111111
988,Norton Genie,great,0.8
989,Norton Genie,good app please update mail whats app much social medium app,0.36666666666666664
990,Norton Genie,wow app live hundred_pointsthinking_facehundred_points helped lot recommend folded_handssaluting_face,0.11818181818181818
991,Norton Genie,excellent app saved money thankyou,1.0
992,Norton Genie,manifencentseven,0.0
993,Norton Genie,right man welp here sacrificing human right name alleged safety speak knowing united state state happening theme seems recurrent day people listen please importante matter fact stop giving liberty name promise hope dream emotional state never worth shinier always better sometimes control know word fraudulent app work one profitting consistent humanignorance,0.13392857142857142
994,Norton Genie,far app ever trusted help w scam far,0.1
995,Norton Genie,alright,0.0
996,Bitdefender Mobile Security,big defense always caught scammer app,0.0
997,Bitdefender Mobile Security,best anti virus zero day easy use,0.7166666666666667
998,Bitdefender Mobile Security,work well using year,0.0
999,Bitdefender Mobile Security,excellent product good price,0.85
1000,Bitdefender Mobile Security,excellent best,1.0
1001,Bitdefender Mobile Security,easy install use,0.43333333333333335
1002,Bitdefender Mobile Security,amazing product,0.6000000000000001
1003,Bitdefender Mobile Security,far good many security layer,0.4333333333333333
1004,Bitdefender Mobile Security,great protection app,0.8
1005,Bitdefender Mobile Security,found two apps threat,0.0
1006,Bitdefender Mobile Security,best security,1.0
1007,Bitdefender Mobile Security,ive using antivirus app almost seven year fantastic work seamlessly kind device provides reliable protection also appreciate protects chat adding extra layer security conversation highly recommended anyone looking trustworthy antivirus solution,0.29
1008,Bitdefender Mobile Security,awsome,0.0
1009,Bitdefender Mobile Security,getting concerned crash app recently,0.0
1010,Bitdefender Mobile Security,installed app far seems ok see well work week full rating given,0.31666666666666665
1011,Bitdefender Mobile Security,defender virus,0.0
1012,Bitdefender Mobile Security,excellent,1.0
1013,Bitdefender Mobile Security,good far,0.39999999999999997
1014,Bitdefender Mobile Security,good job far impressed,0.6
1015,Bitdefender Mobile Security,starter user expecting see result,0.0
1016,Bitdefender Mobile Security,cool,0.35
1017,Bitdefender Mobile Security,"trusted wifi reliably working anymore since eleven thousand , five hundred twenty-four update updated happens one time thing feature isnt working im connected home wifi network listed bitdefenders trusted list every time use phone app lock active smart unlock longer working",0.04047619047619047
1018,Bitdefender Mobile Security,another virus scanner doesnt allow scan sd card phone file stored,0.0
1019,Bitdefender Mobile Security,must best security software,1.0
1020,Bitdefender Mobile Security,solid security app highly rated detection accuracy great feature web protection enablement sure one reboot app installation advised inapp update five star fixed,0.312
1021,Bitdefender Mobile Security,great antivirus software application love definitely recommend smiling_face thumbs_up,0.43333333333333335
1022,Bitdefender Mobile Security,high protection internet,0.16
1023,Bitdefender Mobile Security,got app cuz hacker following need get google acct apps trying fix identity compromised identity year ago delete much alot sharing share nothing thank awesome,0.39999999999999997
1024,Bitdefender Mobile Security,good safe,0.6
1025,Bitdefender Mobile Security,good,0.7
1026,Bitdefender Mobile Security,far good issue yet difficulty finding information feature would install particular device deal breaker mean,0.16354166666666664
1027,Bitdefender Mobile Security,seem get confused ref account use changed account email address,-0.4
1028,Bitdefender Mobile Security,todo funciona bien solo que la protección web se desactiva ella sola cuando uno se sale de la app,0.0
1029,Bitdefender Mobile Security,work well,0.0
1030,Bitdefender Mobile Security,love,0.5
1031,Bitdefender Mobile Security,great,0.8
1032,Bitdefender Mobile Security,good protection,0.7
1033,Bitdefender Mobile Security,nice,0.6
1034,Bitdefender Mobile Security,red_heartred_heartred_heartred_heart,0.0
1035,Bitdefender Mobile Security,good security wise ive using since long time recently choose manual scan click start scan button app freeze show bitdefender mobile security isnt responding happening repeatedly day even restarting appphone still remains issue kindly check issue,0.38999999999999996
1036,Bitdefender Mobile Security,gr8 twenty year,0.0
1037,Bitdefender Mobile Security,far im pleased still pleased security service im sure bitdefender work apple mac check asap,0.4
1038,Bitdefender Mobile Security,much good,0.7
1039,Bitdefender Mobile Security,good defender thumbs_up,0.7
1040,Bitdefender Mobile Security,love using bitdefender phone parent phone case,0.5
1041,Bitdefender Mobile Security,good antivirus pc phone simple everyone including beginner phone user,0.35
1042,Bitdefender Mobile Security,provides good security,0.7
1043,Bitdefender Mobile Security,ok_hand,0.0
1044,Bitdefender Mobile Security,excellent service,1.0
1045,Bitdefender Mobile Security,downloaded app block mspy app someone installed still able get personal information facebook messenger phone bitdefender several scan saying phone safe,0.25
1046,Bitdefender Mobile Security,great hang force close,0.8
1047,Bitdefender Mobile Security,bitdefender need get,0.0
1048,Bitdefender Mobile Security,great security app,0.8
1049,Bitdefender Mobile Security,far goodalthough sometimes shuts loss restart,0.1
1050,Bitdefender Mobile Security,best mobile security simple secure,0.4666666666666666
1051,Bitdefender Mobile Security,great,0.8
1052,Bitdefender Mobile Security,really thorough extensive protection feel safe,0.2333333333333333
1053,Bitdefender Mobile Security,virus japanese,0.0
1054,Bitdefender Mobile Security,last update app freeze trying scan,0.0
1055,Bitdefender Mobile Security,bitdefender mobile security dose exactly supposed,0.25
1056,Bitdefender Mobile Security,far great thumbs_up,0.45
1057,Bitdefender Mobile Security,great app,0.8
1058,Bitdefender Mobile Security,easy satisfied,0.4666666666666667
1059,Bitdefender Mobile Security,great app,0.8
1060,Bitdefender Mobile Security,good work,0.7
1061,Bitdefender Mobile Security,use bitdefender computer protection love used device,0.5
1062,Bitdefender Mobile Security,good,0.7
1063,Bitdefender Mobile Security,webtext protector match bitdefender bitdefender vpn,0.0
1064,Bitdefender Mobile Security,saved android hacking malicious attack cant recommend itnmore thr best defemse thr market,1.0
1065,Bitdefender Mobile Security,far trial seems good im liking subscribed today feeling safe previously,0.28333333333333327
1066,Bitdefender Mobile Security,great app,0.8
1067,Bitdefender Mobile Security,purchased bitdefender vpn week later two ago hacked freeze account requested refund going call make sure subscription canceled,0.25
1068,Bitdefender Mobile Security,bitmisleading getting paid service bought annual package multiple device delving depth multiple addons feature decide buy package installing onto laptop called total security trial mode trying get purchase reflect window find premium package ten paid includes everything itemize extra purchase package deal againthrough window,0.0
1069,Bitdefender Mobile Security,good,0.7
1070,Bitdefender Mobile Security,awesome tool easy use,0.7166666666666667
1071,Bitdefender Mobile Security,changing avast compatible phone love autopilot,0.5
1072,Bitdefender Mobile Security,wonder ful security,0.0
1073,Bitdefender Mobile Security,best ever,1.0
1074,Bitdefender Mobile Security,great app,0.8
1075,Bitdefender Mobile Security,love knowing im safe protected,0.5
1076,Bitdefender Mobile Security,smooth app,0.4
1077,Bitdefender Mobile Security,using free version feel much safer close call,0.30000000000000004
1078,Bitdefender Mobile Security,best app,1.0
1079,Bitdefender Mobile Security,thought virus god bless everyone blocking scammer,0.0
1080,Bitdefender Mobile Security,great app,0.8
1081,Bitdefender Mobile Security,best antivirus try today regret,1.0
1082,Bitdefender Mobile Security,excellent experience,1.0
1083,Bitdefender Mobile Security,dont much review yet hoping someone could confirm legitimate bitdefender app mobile googled legit apps appearance google ai said primarily blue shield neither true app reluctant use app im one thousand sure safe requires full control device permission granted order give full threat protection,0.32142857142857145
1084,Bitdefender Mobile Security,work protect device provides great tip action take,0.45
1085,Bitdefender Mobile Security,good,0.7
1086,Bitdefender Mobile Security,best app ever saved life,1.0
1087,Bitdefender Mobile Security,far brilliant,0.5
1088,Bitdefender Mobile Security,bitdefender web protection required reboot turn otherwise phenomenal app,0.5
1089,Bitdefender Mobile Security,imoressive protection,0.0
1090,Bitdefender Mobile Security,best,1.0
1091,Bitdefender Mobile Security,easy effortless,0.43333333333333335
1092,Bitdefender Mobile Security,ive used bitdefender device many year never problem,0.5
1093,Bitdefender Mobile Security,nice,0.6
1094,Bitdefender Mobile Security,perfect,1.0
1095,Bitdefender Mobile Security,best app everkeep good work,0.85
1096,Bitdefender Mobile Security,hope app legit fully rate five star,0.0
1097,Bitdefender Mobile Security,best app malware problem,1.0
1098,Bitdefender Mobile Security,excellent security thanks biddefender team,0.6
1099,Bitdefender Mobile Security,good easy use app,0.5666666666666667
1100,Bitdefender Mobile Security,best,1.0
1101,Bitdefender Mobile Security,seems work well,0.0
1102,Bitdefender Mobile Security,saved attempted takeover first week,0.25
1103,Bitdefender Mobile Security,easy install,0.43333333333333335
1104,Bitdefender Mobile Security,happy day issus,0.8
1105,Bitdefender Mobile Security,seems easy use set havent really long decided get kaspersky longer google play,0.19166666666666668
1106,Bitdefender Mobile Security,nice,0.6
1107,Bitdefender Mobile Security,trusted quick action program really work well im using last five year,0.15833333333333333
1108,Bitdefender Mobile Security,cool fast abd reliablr,0.275
1109,Bitdefender Mobile Security,great app kept device safe year,0.65
1110,Bitdefender Mobile Security,still test running,0.0
1111,Bitdefender Mobile Security,good far,0.39999999999999997
1112,Bitdefender Mobile Security,love guy much suspicious since device overheats performance feel weakened went google best detection app found detected twelve malware phone uninstalled performance became smooth phone doesnt lag much life saver,0.4600000000000001
1113,Bitdefender Mobile Security,love u,0.5
1114,Bitdefender Mobile Security,excellent excellent excellent,1.0
1115,Bitdefender Mobile Security,best running smootly,1.0
1116,Bitdefender Mobile Security,phone overheats frequently due excessive scan id like option set specific scan schedule similar feature pc version reduce frequency scan update recent bitdefender update im experiencing issue app lock despite connecting trusted wifi network app lock still prompt enter pin time open app,-0.0625
1117,Bitdefender Mobile Security,superok_handvictory_hand,0.0
1118,Bitdefender Mobile Security,excellent easy apply,0.7166666666666667
1119,Bitdefender Mobile Security,ive using bd year would definitely recommend using,0.0
1120,Bitdefender Mobile Security,amazing love,0.55
1121,Bitdefender Mobile Security,far good complaint yet,0.16666666666666666
1122,Bitdefender Mobile Security,downloaded seems great application,0.8
1123,Bitdefender Mobile Security,issue recent update web protection show turned activate change app switch back say tested three different phone behavior visual bug since bitdefender central report protection device phone restart work issue reappears randomly day,-0.08333333333333333
1124,Bitdefender Mobile Security,awesome product,1.0
1125,Bitdefender Mobile Security,easy use lot security feature,0.43333333333333335
1126,Bitdefender Mobile Security,year satisfied,0.5
1127,Bitdefender Mobile Security,good experience,0.7
1128,Bitdefender Mobile Security,far good,0.39999999999999997
1129,Bitdefender Mobile Security,claimed free fourteen day trial hassle worth,0.35
1130,Bitdefender Mobile Security,best antivirus,1.0
1131,Bitdefender Mobile Security,feel protected issue malware infecting system since began using bitfender,0.0
1132,Bitdefender Mobile Security,good antivirus,0.7
1133,Bitdefender Mobile Security,standing love app ti amazing wow,0.4000000000000001
1134,Bitdefender Mobile Security,clean easy use great computer illiterate,0.5333333333333333
1135,Bitdefender Mobile Security,love,0.5
1136,Bitdefender Mobile Security,new seems okay,0.3181818181818182
1137,Bitdefender Mobile Security,always used computer also phone tablet,0.0
1138,Bitdefender Mobile Security,far good,0.39999999999999997
1139,Bitdefender Mobile Security,excellent doesnt start,1.0
1140,Bitdefender Mobile Security,unbelievably good av intrusion response great win10 android tested leading av software one able detect everything threw including mundane thing like tracking cooky even block malicious file encryption wrote simple autoencrypting script simulating rudimentary ransomware blocked could even run firewall management feature great easy block unwanted connection,0.43809523809523804
1141,Bitdefender Mobile Security,good,0.7
1142,Bitdefender Mobile Security,alright keep safe job,0.5
1143,Bitdefender Mobile Security,easy understand use thank,0.43333333333333335
1144,Bitdefender Mobile Security,best,1.0
1145,Bitdefender Mobile Security,bitdefender working well,0.0
1146,Bitdefender Mobile Security,great app comprehensive protection,0.8
1147,Bitdefender Mobile Security,love apps pain,0.5
1148,Bitdefender Mobile Security,great security app,0.8
1149,Bitdefender Mobile Security,absolutely best keep good work sir team app one,0.85
1150,Bitdefender Mobile Security,fantastic,0.4
